lat	lon	ele	eleGPX	wind	grade	dist	cumDist	radius	course	powerTarget	powerRider	powerBrake	velTarget	velMax	velEntry	velExit	segTime	cumTime	calcPath	segment
37.815932	-4.892560	121.25	121.25	0.00	6.61	45.48	9.023	0	0	148	149	0	7.33	80.00	7.38	7.38	22.17	0.509	4	112
37.815728	-4.893006	124.25	124.25	0.00	4.22	41.52	9.064	0	0	128	133	0	9.22	80.00	7.38	9.22	16.52	0.514	14	113
37.815525	-4.893401	126.00	126.00	0.00	6.24	40.16	9.105	0	0	145	141	0	7.54	80.00	9.22	7.54	18.91	0.519	34	114
37.815288	-4.893744	128.50	128.50	0.00	8.81	45.55	9.150	0	0	150	148	0	5.77	80.00	7.54	5.77	28.18	0.527	34	115
37.815084	-4.894190	132.50	132.50	0.00	7.76	71.09	9.221	0	0	150	150	0	6.46	80.00	5.77	6.46	39.84	0.538	14	116
37.814867	-4.894946	138.00	138.00	0.00	1.48	67.46	9.289	0	0	106	122	0	14.49	80.00	6.46	14.49	19.47	0.543	14	117
37.814664	-4.895667	139.00	139.00	0.00	1.22	61.69	9.350	0	0	103	109	0	15.35	80.00	14.49	15.35	14.58	0.547	14	118
37.814555	-4.896353	139.75	139.75	0.00	4.17	59.96	9.410	0	0	128	117	0	9.27	80.00	15.35	9.27	20.80	0.553	34	119
37.814406	-4.897006	142.25	142.25	0.00	6.20	24.25	9.435	0	0	145	138	0	7.57	80.00	9.27	7.57	11.27	0.556	34	120
37.814352	-4.897272	143.75	143.75	0.00	5.56	45.05	9.480	0	0	139	140	0	8.00	80.00	7.57	8.00	20.33	0.562	14	121
37.814264	-4.897770	146.25	146.25	0.00	4.93	50.80	9.530	0	0	134	135	0	8.51	80.00	8.00	8.51	21.55	0.568	14	122
37.814060	-4.898285	148.75	148.75	0.00	5.71	65.76	9.596	0	0	141	139	0	7.88	80.00	8.51	7.88	29.98	0.576	34	123
37.813830	-4.898971	152.50	152.50	0.00	5.54	54.25	9.650	0	0	139	139	0	8.01	80.00	7.88	8.01	24.39	0.583	14	124
37.813586	-4.899503	155.50	155.50	0.00	7.14	45.64	9.696	0	0	150	148	0	6.95	80.00	8.01	6.95	23.54	0.590	34	125
37.813437	-4.899984	158.75	158.75	0.00	9.31	40.47	9.737	0	0	150	148	0	5.49	80.00	6.95	5.49	26.35	0.597	34	126
37.813233	-4.900362	162.50	162.50	0.00	10.25	22.07	9.759	0	0	150	149	0	5.03	80.00	5.49	5.03	15.77	0.601	34	127
37.813145	-4.900585	164.75	164.75	0.00	8.81	22.80	9.781	0	0	150	150	0	5.77	80.00	5.03	5.77	14.42	0.605	14	128
37.813131	-4.900842	166.75	166.75	0.00	10.94	87.32	9.869	0	0	150	150	0	4.74	80.00	5.77	4.74	66.24	0.624	34	129
37.813213	-4.901821	176.25	176.25	0.00	0.00	89.52	9.958	0	0	90	108	0	20.00	80.00	4.74	18.76	22.44	0.630	1	130
37.813267	-4.902834	176.25	177.50	0.00	-3.50	64.33	10.023	0	0	0	39	0	34.27	47.12	18.76	26.29	10.08	0.633	1	131
37.813280	-4.903563	174.00	174.00	0.00	-8.44	68.40	10.091	0	0	-393	0	0	42.57	42.57	26.29	39.19	7.42	0.635	10	132
37.813280	-4.904336	168.25	168.25	0.00	-1.85	58.31	10.149	0	0	14	0	0	24.00	80.00	39.19	35.06	5.67	0.636	30	133
37.813294	-4.904997	167.17	168.00	0.00	-1.85	22.66	10.172	0	0	14	0	0	24.00	80.00	35.06	33.70	2.37	0.637	30	134
37.813294	-4.905254	166.75	166.75	0.00	-5.04	54.65	10.227	0	0	0	0	0	42.64	45.75	33.70	36.38	5.60	0.639	10	135
37.813131	-4.905838	164.00	164.00	0.00	-4.69	64.09	10.291	0	0	0	0	0	40.88	46.07	36.38	37.82	6.21	0.640	10	136
37.812942	-4.906524	161.00	161.00	0.00	-4.20	53.57	10.344	0	0	0	0	0	38.33	46.50	37.82	37.90	5.09	0.642	10	137
37.812874	-4.907125	158.75	158.75	0.00	-2.20	45.42	10.390	0	0	0	0	0	25.10	80.00	37.90	35.31	4.47	0.643	30	138
37.812874	-4.907640	157.75	157.50	0.00	0.00	65.34	10.455	0	0	90	0	0	20.00	80.00	35.31	27.45	7.56	0.645	30	139
37.812975	-4.908370	157.75	157.75	0.00	-2.99	50.21	10.505	0	0	0	0	0	30.99	80.00	27.45	28.37	6.48	0.647	10	140
37.813064	-4.908928	156.25	156.25	0.00	-1.46	34.34	10.540	0	0	29	0	0	22.67	80.00	28.37	26.75	4.49	0.648	30	141
37.813023	-4.909314	155.75	155.75	0.00	-2.15	69.67	10.609	0	0	2	0	0	25.00	80.00	26.75	26.10	9.49	0.651	30	142
37.812819	-4.910061	154.25	154.25	0.00	-6.38	102.02	10.711	0	0	-115	0	0	44.52	44.52	26.10	38.07	11.24	0.654	10	143
37.812535	-4.911159	147.75	147.75	0.00	-6.03	70.63	10.782	0	0	0	0	0	47.25	80.00	38.07	41.40	6.38	0.656	10	144
37.812399	-4.911940	143.50	143.50	0.00	0.00	50.69	10.833	0	0	90	0	0	20.00	80.00	41.40	34.55	4.83	0.657	30	145
37.812196	-4.912455	143.50	143.00	0.00	2.18	57.47	10.890	0	0	112	0	0	12.61	80.00	34.55	22.41	7.35	0.659	30	146
37.811897	-4.912987	144.75	144.75	0.00	2.65	47.22	10.937	0	0	116	59	0	11.58	80.00	22.41	13.40	10.17	0.662	3	147
37.811741	-4.913485	146.00	146.00	0.00	5.03	39.81	10.977	0	0	135	123	0	8.42	80.00	13.40	8.42	15.33	0.666	34	148
37.811694	-4.913932	148.00	148.00	0.00	0.00	39.33	11.016	0	0	90	108	0	20.00	80.00	8.42	16.09	10.91	0.669	1	149
37.811694	-4.914378	148.00	148.75	0.00	-0.63	79.37	11.096	0	0	73	87	0	21.95	80.00	16.09	20.45	15.35	0.673	1	150
37.811829	-4.915262	147.50	147.50	0.00	-4.69	80.11	11.176	0	0	0	19	0	40.88	46.07	20.45	30.42	11.02	0.676	1	151
37.811992	-4.916146	143.75	143.75	0.00	-4.95	45.47	11.221	0	0	0	0	0	42.23	45.83	30.42	33.56	5.10	0.678	10	152
37.811992	-4.916661	141.50	141.50	0.00	-5.27	71.32	11.293	0	0	0	0	0	43.74	45.55	33.56	37.38	7.21	0.680	10	153
37.811965	-4.917468	137.75	137.75	0.00	-5.58	112.16	11.405	0	0	0	0	0	45.23	45.23	37.38	41.37	10.20	0.683	10	154
37.811965	-4.918738	131.50	131.50	0.00	-1.52	49.26	11.454	0	0	26	0	0	22.83	80.00	41.37	36.96	4.54	0.684	30	155
37.811945	-4.919296	130.75	130.75	0.00	-1.87	40.19	11.494	0	0	14	0	0	24.06	80.00	36.96	34.37	4.06	0.685	30	156
37.811924	-4.919751	130.00	130.00	0.00	-1.09	91.75	11.586	0	0	48	0	0	22.23	80.00	34.37	27.48	10.79	0.688	30	157
37.811707	-4.920755	129.00	129.00	0.00	-7.02	92.79	11.679	0	0	-204	0	0	43.92	43.92	27.48	39.40	9.83	0.691	10	158
37.811423	-4.921742	122.50	122.50	0.00	-2.21	56.56	11.735	0	0	0	0	0	25.18	80.00	39.40	35.95	5.42	0.692	30	159
37.811287	-4.922360	121.25	121.25	0.00	-2.53	59.40	11.795	0	0	0	0	0	27.68	80.00	35.95	33.74	6.15	0.694	30	160
37.811233	-4.923030	119.75	119.75	0.00	-2.04	49.12	11.844	0	0	10	0	0	24.92	80.00	33.74	31.52	5.43	0.696	30	161
37.811233	-4.923587	118.75	118.75	0.00	-1.65	45.57	11.889	0	0	21	0	0	23.18	80.00	31.52	29.21	5.41	0.697	30	162
37.811267	-4.924102	118.00	118.00	0.00	-4.99	45.11	11.935	0	0	0	0	0	42.43	45.79	29.21	32.77	5.23	0.699	10	163
37.811382	-4.924592	115.75	115.75	0.00	-1.76	184.87	12.119	0	0	17	0	0	23.59	80.00	32.77	25.62	23.31	0.705	30	164
37.811979	-4.926549	112.50	112.50	0.00	-1.82	205.77	12.325	0	0	15	7	0	23.86	80.00	25.62	23.86	30.52	0.713	304	165
